Iteration,Error_psi,Error_omega
1209,8.578931856969592e-06,0.0013717085108797245
1210,8.576267764665387e-06,0.0013701996005998284
1211,8.57360617309896e-06,0.0013686935863930438
1212,8.57094707773649e-06,0.00136719046035982
1213,8.568290474056297e-06,0.0013656902146284185
1214,8.565636357548736e-06,0.0013641928413550399
1215,8.562984723715906e-06,0.0013626983327232572
1216,8.56033556807185e-06,0.0013612066809447732
1217,8.557688886142476e-06,0.0013597178782585578
1218,8.55504467346536e-06,0.0013582319169313103
1219,8.552402925589888e-06,0.0013567487892565035
1220,8.549763638077227e-06,0.0013552684875548873
1221,8.547126806500113e-06,0.0013537910041745607
1222,8.544492426442863e-06,0.001352316331490388
1223,8.54186049350159e-06,0.0013508444619038658
1224,8.539231003283641e-06,0.0013493753878433407
1225,8.536603951407983e-06,0.0013479091017639024
1226,8.533979333505356e-06,0.001346445596146689
1227,8.531357145217409e-06,0.00134498486349959
1228,8.528737382197525e-06,0.0013435268963566287
1229,8.526120040110321e-06,0.0013420716872777185
1230,8.523505114631746e-06,0.0013406192288490841
1231,8.520892601448937e-06,0.001339169513682576
1232,8.51828249626048e-06,0.0013377225344160283
1233,8.515674794775882e-06,0.0013362782837129845
1234,8.513069492715923e-06,0.0013348367542622183
1235,8.510466585812506e-06,0.0013333979387784045
1236,8.507866069808638e-06,0.0013319618300013873
1237,8.50526794045839e-06,0.0013305284206961083
1238,8.50267219352669e-06,0.0013290977036527103
1239,8.500078824789516e-06,0.0013276696716864567
1240,8.497487830033808e-06,0.0013262443176375698
1241,8.494899205057332e-06,0.0013248216343707555
1242,8.492312945668814e-06,0.001323401614775827
1243,8.4897290476876e-06,0.001321984251766874
1244,8.487147506944022e-06,0.0013205695382828139
1245,8.484568319279106e-06,0.0013191574672865157
1246,8.481991480544471e-06,0.0013177480317655898
1247,8.479416986602512e-06,0.0013163412247314166
1248,8.47684483332628e-06,0.0013149370392197975
1249,8.474275016599297e-06,0.0013135354682902655
1250,8.47170753231574e-06,0.001312136505026458
1251,8.469142376380416e-06,0.0013107401425354567
1252,8.466579544708385e-06,0.001309346373948299
1253,8.464019033225373e-06,0.0013079551924197268
1254,8.46146083786733e-06,0.0013065665911276489
1255,8.458904954580855e-06,0.001305180563273169
1256,8.456351379322635e-06,0.001303797102081208
1257,8.45380010805987e-06,0.001302416200799506
1258,8.451251136769918e-06,0.0013010378526990098
1259,8.448704461440477e-06,0.0012996620510736475
1260,8.446160078069368e-06,0.0012982887892401239
1261,8.443617982664645e-06,0.0012969180605381587
1262,8.44107817124442e-06,0.0012955498583298454
1263,8.43854063983712e-06,0.0012941841760002446
1264,8.436005384481154e-06,0.0012928210069565748
1265,8.43347240122484e-06,0.0012914603446287914
1266,8.430941686126662e-06,0.0012901021824688007
1267,8.42841323525494e-06,0.00128874651395109
1268,8.425887044688311e-06,0.001287393332572019
1269,8.423363110514654e-06,0.0012860426318500528
1270,8.420841428832394e-06,0.0012846944053258745
1271,8.41832199574951e-06,0.0012833486465616338
1272,8.415804807383692e-06,0.001282005349141386
1273,8.413289859862582e-06,0.0012806645066707914
1274,8.410777149323553e-06,0.001279326112777395
1275,8.408266671913621e-06,0.001277990161109826
1276,8.405758423789566e-06,0.001276656645338505
1277,8.403252401117785e-06,0.0012753255591548694
1278,8.400748600074202e-06,0.0012739968962714797
1279,8.398247016844506e-06,0.0012726706504225767
1280,8.395747647623824e-06,0.0012713468153630308
1281,8.393250488616844e-06,0.0012700253848686013
1282,8.390755536037731e-06,0.0012687063527362578
1283,8.388262786110126e-06,0.0012673897127835178
1284,8.385772235067205e-06,0.0012660754588488205
1285,8.383283879151319e-06,0.0012647635847910536
1286,8.380797714614282e-06,0.0012634540844894833
1287,8.378313737717477e-06,0.0012621469518442222
1288,8.375831944731156e-06,0.0012608421807754505
1289,8.373352331935238e-06,0.0012595397652238256
1290,8.370874895618691e-06,0.0012582396991501264
1291,8.368399632079809e-06,0.0012569419765350875
1292,8.365926537625957e-06,0.0012556465913797642
1293,8.363455608573773e-06,0.0012543535377050926
1294,8.360986841248944e-06,0.0012530628095516426
1295,8.358520231986262e-06,0.0012517744009799534
1296,8.356055777129666e-06,0.0012504883060703628
1297,8.35359347303206e-06,0.0012492045189228499
1298,8.351133316055383e-06,0.0012479230336565079
1299,8.348675302570479e-06,0.0012466438444105209
1300,8.346219428957312e-06,0.0012453669453431795
1301,8.34376569160461e-06,0.001244092330631876
1302,8.34131408691004e-06,0.001242819994473518
1303,8.338864611280216e-06,0.0012415499310840896
1304,8.336417261130468e-06,0.0012402821346987065
1305,8.333972032884965e-06,0.001239016599571506
1306,8.33152892297683e-06,0.0012377533199750695
1307,8.329087927847592e-06,0.0012364922902016059
1308,8.326649043947798e-06,0.0012352335045615456
1309,8.324212267736557e-06,0.001233976957384139
1310,8.321777595681764e-06,0.001232722643017522
1311,8.319345024259755e-06,0.0012314705558278546
1312,8.316914549955653e-06,0.0012302206902001212
1313,8.31448616926304e-06,0.0012289730405375557
1314,8.312059878684206e-06,0.0012277276012620424
1315,8.30963567472981e-06,0.00122648436681325
1316,8.307213553919105e-06,0.0012252433316492428
1317,8.304793512779799e-06,0.0012240044902460598
1318,8.30237554784802e-06,0.0012227678370980287
1319,8.299959655668424e-06,0.0012215333667171316
1320,8.297545832793874e-06,0.0012203010736332748
1321,8.295134075785726e-06,0.0012190709523946153
1322,8.292724381213671e-06,0.0012178429975664138
1323,8.29031674565573e-06,0.0012166172037317543
1324,8.287911165698124e-06,0.001215393565491794
1325,8.28550763793542e-06,0.0012141720774645213
1326,8.283106158970315e-06,0.0012129527342859192
1327,8.280706725413871e-06,0.001211735530609181
1328,8.27830933388526e-06,0.0012105204611047478
1329,8.275913981011722e-06,0.0012093075204601402
1330,8.273520663428689e-06,0.0012080967033804954
1331,8.271129377779758e-06,0.0012068880045878344
1332,8.268740120716578e-06,0.0012056814188210864
1333,8.266352888898833e-06,0.0012044769408364956
1334,8.263967678994188e-06,0.0012032745654068585
1335,8.261584487678354e-06,0.001202074287321912
1336,8.259203311635051e-06,0.0012008761013884242
1337,8.256824147555878e-06,0.001199680002429468
1338,8.254446992140499e-06,0.001198485985284896
1339,8.252071842096298e-06,0.0011972940448115202
1340,8.249698694138651e-06,0.001196104175882062
1341,8.247327544990743e-06,0.0011949163733859858
1342,8.244958391383596e-06,0.0011937306322291133
1343,8.242591230056129e-06,0.0011925469473335535
1344,8.240226057754834e-06,0.0011913653136378464
1345,8.237862871234234e-06,0.0011901857260964669
1346,8.235501667256234e-06,0.0011890081796799537
1347,8.233142442590816e-06,0.001187832669375205
1348,8.230785194015322e-06,0.0011866591901849865
1349,8.228429918314981e-06,0.0011854877371278822
1350,8.226076612282545e-06,0.001184318305238501
1351,8.223725272718441e-06,0.0011831508895672304
1352,8.221375896430552e-06,0.0011819854851801684
1353,8.2190284802345e-06,0.0011808220871589396
1354,8.21668302095332e-06,0.0011796606906012005
1355,8.214339515417602e-06,0.0011785012906197594
1356,8.211997960465523e-06,0.0011773438823431198
1357,8.209658352942502e-06,0.0011761884609151803
1358,8.2073206897016e-06,0.0011750350214954214
1359,8.204984967603245e-06,0.0011738835592581803
1360,8.202651183515364e-06,0.0011727340693935449
1361,8.200319334312968e-06,0.0011715865471064518
1362,8.197989416878783e-06,0.0011704409876172872
1363,8.195661428102549e-06,0.0011692973861612
1364,8.193335364881603e-06,0.001168155737988626
1365,8.191011224120297e-06,0.001167016038364888
1366,8.18868900273045e-06,0.001165878282570072
1367,8.186368697631032e-06,0.0011647424658993055
1368,8.184050305748364e-06,0.0011636085836624513
1369,8.181733824015647e-06,0.0011624766311841021
1370,8.179419249373549e-06,0.0011613466038035887
1371,8.177106578769928e-06,0.0011602184968746048
1372,8.174795809159419e-06,0.0011590923057657986
1373,8.172486937504213e-06,0.001157968025859959
1374,8.170179960773235e-06,0.001156845652554773
1375,8.167874875942682e-06,0.0011557251812619705
1376,8.165571679995622e-06,0.0011546066074074736
1377,8.163270369922373e-06,0.0011534899264319732
1378,8.160970942720157e-06,0.001152375133790074
1379,8.158673395392959e-06,0.0011512622249506227
1380,8.156377724952024e-06,0.0011501511953967338
1381,8.15408392841548e-06,0.0011490420406252784
1382,8.151792002808165e-06,0.0011479347561474712
1383,8.149501945162072e-06,0.0011468293374881672
1384,8.147213752515898e-06,0.0011457257801865174
1385,8.14492742191528e-06,0.0011446240797951266
1386,8.142642950412668e-06,0.001143524231880797
1387,8.140360335067182e-06,0.0011424262320236765
1388,8.138079572945091e-06,0.0011413300758178538
1389,8.135800661119055e-06,0.0011402357588711793
1390,8.13352359666853e-06,0.0011391432768046864
1391,8.131248376680065e-06,0.0011380526252532856
1392,8.128974998246392e-06,0.001136963799865439
1393,8.126703458467345e-06,0.0011358767963026142
1394,8.124433754449319e-06,0.001134791610240224
1395,8.122165883305176e-06,0.0011337082373666153
1396,8.119899842154582e-06,0.0011326266733834678
1397,8.117635628123903e-06,0.0011315469140059887
1398,8.11537323834569e-06,0.001130468954962095
1399,8.113112669959686e-06,0.001129392791993164
1400,8.110853920111501e-06,0.001128318420853648
1401,8.108596985953731e-06,0.0011272458373110272
1402,8.106341864645438e-06,0.0011261750371456456
1403,8.104088553352026e-06,0.0011251060161508776
1404,8.10183704924542e-06,0.001124038770133064
1405,8.099587349504018e-06,0.0011229732949110862
1406,8.09733945131259e-06,0.0011219095863170348
1407,8.095093351862457e-06,0.0011208476401952802
1408,8.09284904835114e-06,0.0011197874524032161
1409,8.090606537982687e-06,0.0011187290188110776
1410,8.088365817967526e-06,0.0011176723353011047
1411,8.0861268855222e-06,0.001116617397768625
1412,8.083889737869828e-06,0.0011155642021210704
1413,8.08165437223963e-06,0.0011145127442786131
1414,8.0794207858672e-06,0.0011134630201737217
1415,8.07718897599451e-06,0.0011124150257513527
1416,8.07495893986942e-06,0.0011113687569685306
1417,8.072730674746483e-06,0.0011103242097948419
1418,8.070504177885966e-06,0.0011092813802117615
1419,8.06827944655476e-06,0.0011082402642135073
1420,8.066056478025575e-06,0.001107200857805719
1421,8.063835269577619e-06,0.0011061631570066276
1422,8.061615818495804e-06,0.0011051271578463883
1423,8.05939812207154e-06,0.0011040928563671034
1424,8.057182177602244e-06,0.0011030602486229494
1425,8.054967982391217e-06,0.0011020293306797627
1426,8.052755533747926e-06,0.0011010000986155983
1427,8.050544828988056e-06,0.0010999725485200612
1428,8.048335865433001e-06,0.0010989466764944665
1429,8.046128640410455e-06,0.0010979224786523212
1430,8.043923151253944e-06,0.0010968999511183103
1431,8.04171939530289e-06,0.0010958790900290906
1432,8.039517369902916e-06,0.0010948598915328054
1433,8.037317072405294e-06,0.001093842351789193
1434,8.035118500167448e-06,0.0010928264669693333
1435,8.032921650552579e-06,0.0010918122332561867
1436,8.030726520929744e-06,0.0010907996468439158
1437,8.028533108674047e-06,0.0010897887039378765
1438,8.026341411166218e-06,0.0010887794007551524
1439,8.024151425792891e-06,0.0010877717335236678
1440,8.021963149946605e-06,0.0010867656984832595
1441,8.019776581025579e-06,0.0010857612918844957
1442,8.017591716433936e-06,0.0010847585099890656
1443,8.01540855358146e-06,0.0010837573490701758
1444,8.013227089883684e-06,0.0010827578054120601
1445,8.011047322761898e-06,0.0010817598753099867
1446,8.008869249643185e-06,0.0010807635550699399
1447,8.006692867960122e-06,0.0010797688410090708
1448,8.004518175151113e-06,0.0010787757294558346
1449,8.002345168660353e-06,0.001077784216749122
1450,8.000173845937357e-06,0.0010767942992388037
1451,7.998004204437625e-06,0.001075805973285647
1452,7.995836241621916e-06,0.0010748192352612303
1453,7.99366995495686e-06,0.0010738340815476851
1454,7.991505341914578e-06,0.0010728505085380174
1455,7.989342399972739e-06,0.0010718685126359891
1456,7.987181126614561e-06,0.0010708880902557073
1457,7.985021519328919e-06,0.0010699092378220543
1458,7.982863575609914e-06,0.0010689319517704003
1459,7.980707292957506e-06,0.0010679562285468144
1460,7.978552668876925e-06,0.0010669820646075166
1461,7.976399700878945e-06,0.0010660094564193436
1462,7.97424838647964e-06,0.0010650384004594646
1463,7.972098723200704e-06,0.001064068893215438
1464,7.969950708569266e-06,0.0010631009311852706
1465,7.96780434011771e-06,0.0010621345108770375
1466,7.965659615384022e-06,0.0010611696288091211
1467,7.963516531911319e-06,0.0010602062815102669
1468,7.961375087248244e-06,0.0010592444655191796
1469,7.959235278948606e-06,0.0010582841773849312
1470,7.957097104571966e-06,0.0010573254136664262
1471,7.954960561682695e-06,0.0010563681709328035
1472,7.952825647850759e-06,0.001055412445763232
1473,7.950692360651338e-06,0.0010544582347468891
1474,7.948560697664829e-06,0.0010535055344826738
1475,7.946430656476937e-06,0.0010525543415797504
1476,7.944302234678594e-06,0.001051604652657067
1477,7.942175429866092e-06,0.0010506564643430636
1478,7.94005023964057e-06,0.0010497097732765893
1479,7.937926661608826e-06,0.0010487645761056903
1480,7.935804693382387e-06,0.0010478208694885468
1481,7.933684332578355e-06,0.001046878650093061
1482,7.931565576818632e-06,0.0010459379145965728
1483,7.929448423730631e-06,0.0010449986596861196
1484,7.927332870946448e-06,0.0010440608820585205
1485,7.92521891610363e-06,0.001043124578419925
1486,7.923106556844677e-06,0.001042189745486195
1487,7.920995790817121e-06,0.0010412563799825966
1488,7.918886615673738e-06,0.0010403244786437646
1489,7.916779029072139e-06,0.001039394038214315
1490,7.914673028675133e-06,0.0010384650554473983
1491,7.912568612150474e-06,0.001037537527106211
1492,7.910465777170867e-06,0.0010366114499630267
1493,7.908364521414216e-06,0.00103568682079944
1494,7.90626484256306e-06,0.001034763636406374
1495,7.904166738305323e-06,0.001033841893583864
1496,7.902070206333504e-06,0.0010329215891411708
1497,7.899975244345245e-06,0.0010320027198969153
1498,7.897881850043108e-06,0.0010310852826786803
1499,7.895790021134483e-06,0.0010301692743231495
1500,7.893699755331704e-06,0.0010292546916762456
1501,7.89161105035191e-06,0.0010283415315927062
1502,7.889523903917213e-06,0.0010274297909362577
1503,7.88743831375455e-06,0.001026519466579855
1504,7.885354277595665e-06,0.0010256105554053946
1505,7.883271793177214e-06,0.0010247030543034214
1506,7.881190858240499e-06,0.001023796960173451
1507,7.879111470531751e-06,0.0010228922699240992
1508,7.877033627802016e-06,0.0010219889804724345
1509,7.874957327806949e-06,0.001021087088744475
1510,7.872882568307186e-06,0.0010201865916751372
1511,7.87080934706792e-06,0.0010192874862078845
1512,7.868737661859142e-06,0.0010183897692949584
1513,7.866667510455639e-06,0.0010174934378971313
1514,7.864598890636832e-06,0.0010165984889842032
1515,7.862531800186746e-06,0.0010157049195339632
1516,7.860466236894237e-06,0.0010148127265332352
1517,7.858402198552891e-06,0.0010139219069773366
1518,7.856339682960588e-06,0.0010130324578699794
1519,7.854278687920322e-06,0.001012144376223405
1520,7.852219211239332e-06,0.0010112576590583637
1521,7.850161250729792e-06,0.0010103723034039398
1522,7.848104804208138e-06,0.0010094883062978014
1523,7.846049869495695e-06,0.0010086056647856416
1524,7.843996444418173e-06,0.001007724375921773
1525,7.841944526806013e-06,0.0010068444367688845
1526,7.839894114493966e-06,0.0010059658443976386
1527,7.83784520532162e-06,0.0010050885958873108
1528,7.83579779713283e-06,0.0010042126883250387
1529,7.833751887776146e-06,0.0010033381188064754
1530,7.831707475104626e-06,0.00100246488443506
1531,7.82966455697562e-06,0.0010015929823228352
1532,7.827623131251119e-06,0.0010007224095898847
1533,7.825583195797507e-06,0.000999853163363835
